SSP370__EMISSIONS____________________________,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,22.561591,0,777.732192,13.143508,39.073689,915.425024,227.919036,43.96279,9.105233,33.748357,72.724547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,22.401522,0,775.221955,13.127757,38.821276,911.537964,226.75171,43.711432,9.055633,33.619379,72.602038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102,22.241452,0,772.711717,13.112006,38.568862,907.650904,225.584384,43.460074,9.006033,33.490401,72.479529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2103,22.081383,0,770.20148,13.096254,38.316449,903.763844,224.417058,43.208716,8.956434,33.361424,72.35702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,21.921314,0,767.691242,13.080503,38.064035,899.876784,223.249732,42.957357,8.906834,33.232446,72.23451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,21.761245,0,765.181004,13.064752,37.811622,895.989724,222.082406,42.705999,8.857234,33.103469,72.112001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2106,21.601175,0,762.670767,13.049001,37.559209,892.102664,220.91508,42.454641,8.807634,32.974491,71.989492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107,21.441106,0,760.160529,13.033249,37.306795,888.215605,219.747754,42.203283,8.758034,32.845513,71.866983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108,21.281037,0,757.650292,13.017498,37.054382,884.328545,218.580428,41.951925,8.708435,32.716536,71.744473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2109,21.120968,0,755.140054,13.001747,36.801969,880.441485,217.413102,41.700567,8.658835,32.587558,71.621964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,20.960899,0,752.629817,12.985996,36.549555,876.554425,216.245776,41.449208,8.609235,32.45858,71.499455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2111,20.800829,0,750.119579,12.970244,36.297142,872.667365,215.07845,41.19785,8.559635,32.329603,71.376945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,20.64076,0,747.609341,12.954493,36.044728,868.780305,213.911124,40.946492,8.510036,32.200625,71.254436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2113,20.480691,0,745.099104,12.938742,35.792315,864.893245,212.743798,40.695134,8.460436,32.071647,71.131927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2114,20.320622,0,742.588866,12.922991,35.539902,861.006185,211.576472,40.443776,8.410836,31.94267,71.009418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2115,20.160552,0,740.078629,12.907239,35.287488,857.119125,210.409146,40.192418,8.361236,31.813692,70.886908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2116,20.000483,0,737.568391,12.891488,35.035075,853.232065,209.24182,39.94106,8.311637,31.684714,70.764399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2117,19.840414,0,735.058154,12.875737,34.782661,849.345005,208.074494,39.689701,8.262037,31.555737,70.64189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2118,19.680345,0,732.547916,12.859986,34.530248,845.457946,206.907168,39.438343,8.212437,31.426759,70.519381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2119,19.520276,0,730.037678,12.844234,34.277835,841.570886,205.739842,39.186985,8.162837,31.297782,70.396871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120,19.360206,0,727.527441,12.828483,34.025421,837.683826,204.572516,38.935627,8.113237,31.168804,70.274362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2121,19.200137,0,725.017203,12.812732,33.773008,833.796766,203.40519,38.684269,8.063638,31.039826,70.151853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122,19.040068,0,722.506966,12.796981,33.520594,829.909706,202.237864,38.432911,8.014038,30.910849,70.029344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2123,18.879999,0,719.996728,12.781229,33.268181,826.022646,201.070538,38.181552,7.964438,30.781871,69.906834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2124,18.719929,0,717.486491,12.765478,33.015768,822.135586,199.903212,37.930194,7.914838,30.652893,69.784325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2125,18.55986,0,714.976253,12.749727,32.763354,818.248526,198.735886,37.678836,7.865239,30.523916,69.661816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2126,18.399791,0,712.466015,12.733976,32.510941,814.361466,197.56856,37.427478,7.815639,30.394938,69.539306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2127,18.239722,0,709.955778,12.718224,32.258527,810.474406,196.401234,37.17612,7.766039,30.26596,69.416797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2128,18.079652,0,707.44554,12.702473,32.006114,806.587346,195.233908,36.924762,7.716439,30.136983,69.294288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2129,17.919583,0,704.935303,12.686722,31.753701,802.700287,194.066582,36.673403,7.666839,30.008005,69.171779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,17.759514,0,702.425065,12.670971,31.501287,798.813227,192.899256,36.422045,7.61724,29.879028,69.049269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2131,17.599445,0,699.914828,12.65522,31.248874,794.926167,191.73193,36.170687,7.56764,29.75005,68.92676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132,17.439376,0,697.40459,12.639468,30.99646,791.039107,190.564604,35.919329,7.51804,29.621072,68.804251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2133,17.279306,0,694.894352,12.623717,30.744047,787.152047,189.397278,35.667971,7.46844,29.492095,68.681742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,17.119237,0,692.384115,12.607966,30.491634,783.264987,188.229952,35.416613,7.418841,29.363117,68.559232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2135,16.959168,0,689.873877,12.592215,30.23922,779.377927,187.062626,35.165254,7.369241,29.234139,68.436723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136,16.799099,0,687.36364,12.576463,29.986807,775.490867,185.8953,34.913896,7.319641,29.105162,68.314214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137,16.639029,0,684.853402,12.560712,29.734393,771.603807,184.727974,34.662538,7.270041,28.976184,68.191705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138,16.47896,0,682.343165,12.544961,29.48198,767.716747,183.560648,34.41118,7.220441,28.847206,68.069195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139,16.318891,0,679.832927,12.52921,29.229567,763.829687,182.393322,34.159822,7.170842,28.718229,67.946686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,16.158822,0,677.322689,12.513458,28.977153,759.942627,181.225996,33.908464,7.121242,28.589251,67.824177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2141,15.998753,0,674.812452,12.497707,28.72474,756.055568,180.05867,33.657106,7.071642,28.460273,67.701667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2142,15.838683,0,672.302214,12.481956,28.472326,752.168508,178.891344,33.405747,7.022042,28.331296,67.579158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,15.678614,0,669.791977,12.466205,28.219913,748.281448,177.724018,33.154389,6.972443,28.202318,67.456649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2144,15.518545,0,667.281739,12.450453,27.9675,744.394388,176.556692,32.903031,6.922843,28.073341,67.33414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2145,15.358476,0,664.771502,12.434702,27.715086,740.507328,175.389366,32.651673,6.873243,27.944363,67.21163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2146,15.198406,0,662.261264,12.418951,27.462673,736.620268,174.22204,32.400315,6.823643,27.815385,67.089121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,15.038337,0,659.751026,12.4032,27.210259,732.733208,173.054714,32.148957,6.774043,27.686408,66.966612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2148,14.878268,0,657.240789,12.387448,26.957846,728.846148,171.887388,31.897598,6.724444,27.55743,66.844103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149,14.718199,0,654.730551,12.371697,26.705433,724.959088,170.720062,31.64624,6.674844,27.428452,66.721593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,14.558129,0,652.220314,12.355946,26.453019,721.072028,169.552736,31.394882,6.625244,27.299475,66.599084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2151,14.412548,0,649.710076,12.340195,26.200606,717.184968,168.38541,31.143524,6.575644,27.170497,66.476575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152,14.266967,0,647.199839,12.324443,25.948192,713.297909,167.218084,30.892166,6.526045,27.041519,66.354066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,14.121386,0,644.689601,12.308692,25.695779,709.410849,166.050758,30.640808,6.476445,26.912542,66.231556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,13.975804,0,642.179363,12.292941,25.443366,705.523789,164.883432,30.389449,6.426845,26.783564,66.109047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155,13.830223,0,639.669126,12.27719,25.190952,701.636729,163.716106,30.138091,6.377245,26.654587,65.986538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2156,13.684642,0,637.158888,12.261438,24.938539,697.749669,162.54878,29.886733,6.327646,26.525609,65.864028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2157,13.53906,0,634.648651,12.245687,24.686125,693.862609,161.381454,29.635375,6.278046,26.396631,65.741519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,13.393479,0,632.138413,12.229936,24.433712,689.975549,160.214128,29.384017,6.228446,26.267654,65.61901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2159,13.247898,0,629.628176,12.214185,24.181299,686.088489,159.046802,29.132659,6.178846,26.138676,65.496501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2160,13.102317,0,627.117938,12.198433,23.928885,682.201429,157.879476,28.8813,6.129246,26.009698,65.373991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,12.956735,0,624.6077,12.182682,23.676472,678.314369,156.71215,28.629942,6.079647,25.880721,65.251482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2162,12.811154,0,622.097463,12.166931,23.424058,674.427309,155.544824,28.378584,6.030047,25.751743,65.128973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163,12.665573,0,619.587225,12.15118,23.171645,670.54025,154.377498,28.127226,5.980447,25.622765,65.006464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2164,12.519991,0,617.076988,12.135428,22.919232,666.65319,153.210172,27.875868,5.930847,25.493788,64.883954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2165,12.37441,0,614.56675,12.119677,22.666818,662.76613,152.042846,27.62451,5.881248,25.36481,64.761445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,12.228829,0,612.056513,12.103926,22.414405,658.87907,150.87552,27.373152,5.831648,25.235833,64.638936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2167,12.083247,0,609.546275,12.088175,22.161991,654.99201,149.708194,27.121793,5.782048,25.106855,64.516426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2168,11.937666,0,607.036037,12.072423,21.909578,651.10495,148.540868,26.870435,5.732448,24.977877,64.393917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2169,11.792085,0,604.5258,12.056672,21.657165,647.21789,147.373542,26.619077,5.682848,24.8489,64.271408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,11.646504,0,602.015562,12.040921,21.404751,643.33083,146.206216,26.367719,5.633249,24.719922,64.148899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171,11.500922,0,599.505325,12.02517,21.152338,639.44377,145.03889,26.116361,5.583649,24.590944,64.026389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172,11.355341,0,596.995087,12.009418,20.899924,635.55671,143.871564,25.865003,5.534049,24.461967,63.90388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173,11.20976,0,594.48485,11.993667,20.647511,631.66965,142.704238,25.613644,5.484449,24.332989,63.781371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,11.064178,0,591.974612,11.977916,20.395098,627.78259,141.536912,25.362286,5.43485,24.204011,63.658862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175,10.918597,0,589.464374,11.962165,20.142684,623.895531,140.369586,25.110928,5.38525,24.075034,63.536352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176,10.773016,0,586.954137,11.946413,19.890271,620.008471,139.20226,24.85957,5.33565,23.946056,63.413843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,10.627435,0,584.443899,11.930662,19.637857,616.121411,138.034934,24.608212,5.28605,23.817078,63.291334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,10.481853,0,581.933662,11.914911,19.385444,612.234351,136.867608,24.356854,5.23645,23.688101,63.168825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2179,10.336272,0,579.423424,11.89916,19.133031,608.347291,135.700282,24.105495,5.186851,23.559123,63.046315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180,10.190691,0,576.913187,11.883408,18.880617,604.460231,134.532956,23.854137,5.137251,23.430146,62.923806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,10.045109,0,574.402949,11.867657,18.628204,600.573171,133.36563,23.602779,5.087651,23.301168,62.801297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2182,9.899528,0,571.892711,11.851906,18.37579,596.686111,132.198304,23.351421,5.038051,23.17219,62.678787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2183,9.753947,0,569.382474,11.836155,18.123377,592.799051,131.030978,23.100063,4.988452,23.043213,62.556278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2184,9.608365,0,566.872236,11.820403,17.870964,588.911991,129.863652,22.848705,4.938852,22.914235,62.433769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,9.462784,0,564.361999,11.804652,17.61855,585.024931,128.696326,22.597346,4.889252,22.785257,62.31126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2186,9.317203,0,561.851761,11.788901,17.366137,581.137872,127.529,22.345988,4.839652,22.65628,62.18875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,9.171622,0,559.341524,11.77315,17.113724,577.250812,126.361674,22.09463,4.790052,22.527302,62.066241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,9.02604,0,556.831286,11.757399,16.86131,573.363752,125.194348,21.843272,4.740453,22.398324,61.943732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,8.880459,0,554.321048,11.741647,16.608897,569.476692,124.027022,21.591914,4.690853,22.269347,61.821223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2190,8.734878,0,551.810811,11.725896,16.356483,565.589632,122.859696,21.340556,4.641253,22.140369,61.698713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2191,8.589296,0,549.300573,11.710145,16.10407,561.702572,121.69237,21.089197,4.591653,22.011392,61.576204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,8.443715,0,546.790336,11.694394,15.851657,557.815512,120.525044,20.837839,4.542054,21.882414,61.453695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,8.298134,0,544.280098,11.678642,15.599243,553.928452,119.357718,20.586481,4.492454,21.753436,61.331186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2194,8.152552,0,541.769861,11.662891,15.34683,550.041392,118.190392,20.335123,4.442854,21.624459,61.208676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,8.006971,0,539.259623,11.64714,15.094416,546.154332,117.023066,20.083765,4.393254,21.495481,61.086167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,7.86139,0,536.749385,11.631389,14.842003,542.267272,115.85574,19.832407,4.343654,21.366503,60.963658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,7.715809,0,534.239148,11.615637,14.58959,538.380212,114.688414,19.581049,4.294055,21.237526,60.841148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2198,7.570227,0,531.72891,11.599886,14.337176,534.493153,113.521088,19.32969,4.244455,21.108548,60.718639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2199,7.424646,0,529.218673,11.584135,14.084763,530.606093,112.353762,19.078332,4.194855,20.97957,60.59613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,7.279065,0,526.708435,11.568384,13.832349,526.719033,111.186436,18.826974,4.145255,20.850593,60.473621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2201,7.133483,0,524.198198,11.552632,13.579936,522.831973,110.01911,18.575616,4.095656,20.721615,60.351111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,6.987902,0,521.68796,11.536881,13.327523,518.944913,108.851784,18.324258,4.046056,20.592638,60.228602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,6.842321,0,519.177723,11.52113,13.075109,515.057853,107.684458,18.0729,3.996456,20.46366,60.106093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,6.69674,0,516.667485,11.505379,12.822696,511.170793,106.517132,17.821541,3.946856,20.334682,59.983584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,6.551158,0,514.157247,11.489627,12.570282,507.283733,105.349806,17.570183,3.897257,20.205705,59.861074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,6.405577,0,511.64701,11.473876,12.317869,503.396673,104.18248,17.318825,3.847657,20.076727,59.738565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,6.259996,0,509.136772,11.458125,12.065456,499.509613,103.015154,17.067467,3.798057,19.947749,59.616056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,6.114414,0,506.626535,11.442374,11.813042,495.622553,101.847828,16.816109,3.748457,19.818772,59.493547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,5.968833,0,504.116297,11.426622,11.560629,491.735494,100.680502,16.564751,3.698857,19.689794,59.371037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,5.823252,0,501.60606,11.410871,11.308215,487.848434,99.513176,16.313392,3.649258,19.560816,59.248528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2211,5.67767,0,499.095822,11.39512,11.055802,483.961374,98.34585,16.062034,3.599658,19.431839,59.126019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,5.532089,0,496.585584,11.379369,10.803389,480.074314,97.178524,15.810676,3.550058,19.302861,59.003509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2213,5.386508,0,494.075347,11.363617,10.550975,476.187254,96.011198,15.559318,3.500458,19.173883,58.881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,5.240927,0,491.565109,11.347866,10.298562,472.300194,94.843872,15.30796,3.450859,19.044906,58.758491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,5.095345,0,489.054872,11.332115,10.046148,468.413134,93.676546,15.056602,3.401259,18.915928,58.635982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,4.949764,0,486.544634,11.316364,9.793735,464.526074,92.50922,14.805243,3.351659,18.786951,58.513472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2217,4.804183,0,484.034397,11.300612,9.541322,460.639014,91.341894,14.553885,3.302059,18.657973,58.390963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2218,4.658601,0,481.524159,11.284861,9.288908,456.751954,90.174568,14.302527,3.252459,18.528995,58.268454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,4.51302,0,479.013921,11.26911,9.036495,452.864894,89.007242,14.051169,3.20286,18.400018,58.145945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,4.367439,0,476.503684,11.253359,8.784081,448.977835,87.839916,13.799811,3.15326,18.27104,58.023435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2221,4.221858,0,473.993446,11.237607,8.531668,445.090775,86.67259,13.548453,3.10366,18.142062,57.900926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2222,4.076276,0,471.483209,11.221856,8.279255,441.203715,85.505264,13.297095,3.05406,18.013085,57.778417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2223,3.930695,0,468.972971,11.206105,8.026841,437.316655,84.337938,13.045736,3.004461,17.884107,57.655908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2224,3.785114,0,466.462734,11.190354,7.774428,433.429595,83.170612,12.794378,2.954861,17.755129,57.533398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
